,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
30,990,tt0054997,1961,1962,The Hustler,Best Actor,Paul Newman,False,2.0,9,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",41.05200000000001,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll']",12.121,2000000.0,7600000.0,134,78,626,80,75703,98.0,90.0,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Actor,Maximilian Schell,True,2.0,11,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",99.34099999999994,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],23.32600000000001,3000000.0,10000000.0,179,81,470,82,70388,91.0,60.0,14,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Actor,Spencer Tracy,False,2.0,11,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",99.34099999999994,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],23.32600000000001,3000000.0,10000000.0,179,81,470,82,70388,91.0,60.0,14,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,153652,tt0055146,1961,1962,The Mark,Best Actor,Stuart Whitman,False,0.0,1,"['Maria Schell', 'Stuart Whitman', 'Rod Steiger', 'Brenda De Banzie']",17.831000000000003,Guy Green,['Raymond Stross'],"['Sidney Buchman', 'Stanley Mann']",11.298000000000002,17310296.73666667,91562476.49333334,127,62,10,73,780,79.0,77.06614785992218,14,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,164,tt0054698,1961,1962,Breakfast at Tiffany's,Best Actress,Audrey Hepburn,False,2.0,5,"['Audrey Hepburn', 'George Peppard', 'Patricia Neal', 'Buddy Ebsen']",50.60599999999999,Blake Edwards,"['Martin Jurow', 'Richard Shepherd']",['George Axelrod'],30.19700000000001,2500000.0,9500000.0,114,77,3173,76,168004,89.0,76.0,8,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
35,990,tt0054997,1961,1962,The Hustler,Best Actress,Piper Laurie,False,2.0,9,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",41.05200000000001,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll']",12.121,2000000.0,7600000.0,134,78,626,80,75703,98.0,90.0,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,24167,tt0054749,1961,1962,Two Women,Best Actress,Sophia Loren,True,1.0,1,"['Sophia Loren', 'Jean-Paul Belmondo', 'Raf Vallone', 'Eleonora Brown']",27.863000000000003,Vittorio De Sica,['Carlo Ponti'],['Vittorio De Sica'],16.483999999999998,11162705.538461538,65400906.97658863,100,79,344,78,9694,88.0,75.34913793103448,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,94917,tt0055489,1961,1962,Summer and Smoke,Best Actress,Geraldine Page,False,0.0,4,"['Laurence Harvey', 'Geraldine Page', 'Rita Moreno', 'John McIntire']",32.361999999999995,Peter Glenville,['Hal B. Wallis'],"['James Poe', 'Meade Roberts']",15.752,11162705.538461538,65400906.97658863,118,67,15,69,1758,56.0,75.34913793103448,4,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38,28569,tt0055471,1961,1962,Splendor in the Grass,Best Actress,Natalie Wood,False,1.0,2,"['Natalie Wood', 'Warren Beatty', 'Pat Hingle', 'Audrey Christie']",37.67400000000001,Elia Kazan,"['Elia Kazan', 'Charles H. Maguire', 'William Inge']",[],15.443999999999996,11162705.538461538,65400906.97658863,124,76,155,78,17997,82.0,74.0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,10911,tt0054953,1961,1962,The Guns of Navarone,Best Director,J. Lee Thompson,False,1.0,7,"['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker']",58.597,J. Lee Thompson,['Carl Foreman'],['Carl Foreman'],35.089000000000034,6000000.0,28900000.0,158,74,480,75,45911,92.0,82.05860805860806,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,990,tt0054997,1961,1962,The Hustler,Best Director,Robert Rossen,False,2.0,9,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",41.05200000000001,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll']",12.121,2000000.0,7600000.0,134,78,626,80,75703,98.0,90.0,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Director,Stanley Kramer,False,2.0,11,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",99.34099999999994,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],23.32600000000001,3000000.0,10000000.0,179,81,470,82,70388,91.0,60.0,14,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
42,439,tt0053779,1961,1962,La Dolce Vita,Best Director,Federico Fellini,False,1.0,4,"['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux']",151.53799999999944,Federico Fellini,"['Giuseppe Amato', 'Angelo Rizzoli']","['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano']",57.90000000000007,21584336.78929766,19647000.0,176,82,1201,80,67256,96.0,95.0,10,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43,1725,tt0055614,1961,1962,West Side Story,Best Director,"Robert Wise, Jerome Robbins",True,10.0,11,"['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno']",54.56200000000002,Jerome Robbins,['Robert Wise'],"['Ernest Lehman', 'Arthur Laurents', 'Jerome Robbins']",50.99400000000001,6000000.0,43656822.0,152,73,1240,75,98188,92.0,86.0,18,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
44,84050,tt0054866,1961,1962,Fanny,Best Picture,"Joshua Logan, Producer",False,0.0,5,"['Leslie Caron', 'Maurice Chevalier', 'Charles Boyer', 'Horst Buchholz']",17.332,Joshua Logan,['Joshua Logan'],['Julius J. Epstein'],16.811,26550112.909620993,168721338.12536442,134,69,21,69,2000,68.0,79.859375,18,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45,10911,tt0054953,1961,1962,The Guns of Navarone,Best Picture,"Carl Foreman, Producer",False,1.0,7,"['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker']",58.597,J. Lee Thompson,['Carl Foreman'],['Carl Foreman'],35.089000000000034,6000000.0,28900000.0,158,74,480,75,45911,92.0,79.859375,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,990,tt0054997,1961,1962,The Hustler,Best Picture,"Robert Rossen, Producer",False,2.0,9,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",41.05200000000001,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll']",12.121,2000000.0,7600000.0,134,78,626,80,75703,98.0,90.0,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Picture,"Stanley Kramer, Producer",False,2.0,11,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",99.34099999999994,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],23.32600000000001,3000000.0,10000000.0,179,81,470,82,70388,91.0,60.0,14,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48,1725,tt0055614,1961,1962,West Side Story,Best Picture,"Robert Wise, Producer",True,10.0,11,"['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno']",54.56200000000002,Jerome Robbins,['Robert Wise'],"['Ernest Lehman', 'Arthur Laurents', 'Jerome Robbins']",50.99400000000001,6000000.0,43656822.0,152,73,1240,75,98188,92.0,86.0,18,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
49,164,tt0054698,1961,1962,Breakfast at Tiffany's,Best Adapted Screenplay,George Axelrod,False,2.0,5,"['Audrey Hepburn', 'George Peppard', 'Patricia Neal', 'Buddy Ebsen']",50.60599999999999,Blake Edwards,"['Martin Jurow', 'Richard Shepherd']",['George Axelrod'],30.19700000000001,2500000.0,9500000.0,114,77,3173,76,168004,89.0,76.0,8,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
50,10911,tt0054953,1961,1962,The Guns of Navarone,Best Adapted Screenplay,Carl Foreman,False,1.0,7,"['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker']",58.597,J. Lee Thompson,['Carl Foreman'],['Carl Foreman'],35.089000000000034,6000000.0,28900000.0,158,74,480,75,45911,92.0,79.88306451612904,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,990,tt0054997,1961,1962,The Hustler,Best Adapted Screenplay,"Sidney Carroll, Robert Rossen",False,2.0,9,"['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott']",41.05200000000001,Robert Rossen,['Robert Rossen'],"['Robert Rossen', 'Sidney Carroll']",12.121,2000000.0,7600000.0,134,78,626,80,75703,98.0,90.0,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,821,tt0055031,1961,1962,Judgment at Nuremberg,Best Adapted Screenplay,Abby Mann,True,2.0,11,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich']",99.34099999999994,Stanley Kramer,"['Stanley Kramer', 'Philip Langner']",['Abby Mann'],23.32600000000001,3000000.0,10000000.0,179,81,470,82,70388,91.0,60.0,14,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
53,1725,tt0055614,1961,1962,West Side Story,Best Adapted Screenplay,Ernest Lehman,False,10.0,11,"['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn', 'Rita Moreno']",54.56200000000002,Jerome Robbins,['Robert Wise'],"['Ernest Lehman', 'Arthur Laurents', 'Jerome Robbins']",50.99400000000001,6000000.0,43656822.0,152,73,1240,75,98188,92.0,86.0,18,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
54,439,tt0053779,1961,1962,La Dolce Vita,Best Original Screenplay,"Federico Fellini, Tullio Pinelli, Ennio Flaiano, Brunello Rondi",False,1.0,4,"['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux']",151.53799999999944,Federico Fellini,"['Giuseppe Amato', 'Angelo Rizzoli']","['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano']",57.90000000000007,15388238.250847457,19647000.0,176,82,1201,80,67256,96.0,95.0,10,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
55,40894,tt0055100,1961,1962,Lover Come Back,Best Original Screenplay,"Stanley Shapiro, Paul Henning",False,0.0,1,"['Rock Hudson', 'Doris Day', 'Tony Randall', 'Edie Adams']",32.297000000000004,Delbert Mann,"['Stanley Shapiro', 'Martin Melcher']","['Stanley Shapiro', 'Paul Henning']",11.143999999999998,15388238.250847457,16937969.0,107,70,79,72,7238,91.0,58.0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
56,28569,tt0055471,1961,1962,Splendor in the Grass,Best Original Screenplay,William Inge,True,1.0,2,"['Natalie Wood', 'Warren Beatty', 'Pat Hingle', 'Audrey Christie']",37.67400000000001,Elia Kazan,"['Elia Kazan', 'Charles H. Maguire', 'William Inge']",[],15.443999999999996,15388238.250847457,97660251.58644068,124,76,155,78,17997,82.0,74.0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57,13671,tt0056262,1962,1963,The Music Man,Best Actor,Burt Lancaster,False,1.0,7,"['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Ron Howard']",50.375,Morton DaCosta,['Morton DaCosta'],['Marion Hargrove'],14.007999999999996,17310296.73666667,8000000.0,151,71,113,77,16051,94.0,77.06614785992218,5,12,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
58,32488,tt0055895,1962,1963,Days of Wine and Roses,Best Actor,Jack Lemmon,False,1.0,5,"['Jack Lemmon', 'Lee Remick', 'Charles Bickford', 'Jack Klugman']",66.843,Blake Edwards,['Martin Manulis'],[],18.171,17310296.73666667,91562476.49333334,117,76,104,79,11597,10.0,74.0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Actor,Marcello Mastroianni,False,1.0,3,"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.93600000000001,Pietro Germi,['Franco Cristaldi'],[],11.008,17310296.73666667,91562476.49333334,104,80,266,81,11658,10.0,77.06614785992218,11,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,947,tt0056172,1962,1963,Lawrence of Arabia,Best Actor,Peter O'Toole,False,7.0,10,"[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",80.41699999999999,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",37.71600000000005,15000000.0,69995385.0,227,80,2012,83,270357,97.0,100.0,23,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
61,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Actor,Gregory Peck,True,3.0,8,"['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",84.78199999999995,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],38.49300000000003,2000000.0,13129846.0,129,80,1820,82,295673,92.0,88.0,10,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
62,1162,tt0056241,1962,1963,The Miracle Worker,Best Actress,Anne Bancroft,True,2.0,5,"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",31.91200000000001,Arthur Penn,['Fred Coe'],['William Gibson'],29.76100000000002,500000.0,2500000.0,106,78,179,81,16110,96.0,83.0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,10242,tt0056687,1962,1963,What Ever Happened to Baby Jane?,Best Actress,Bette Davis,False,1.0,5,"['Bette Davis', 'Joan Crawford', 'Victor Buono', 'Wesley Addy']",59.10800000000001,Robert Aldrich,['Robert Aldrich'],['Lukas Heller'],45.087000000000046,980000.0,65400906.97658863,135,80,658,81,50856,92.0,75.0,3,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
64,43004,tt0056196,1962,1963,Long Day's Journey into Night,Best Actress,Katharine Hepburn,False,0.0,1,"['Katharine Hepburn', 'Ralph Richardson', 'Jason Robards', 'Dean Stockwell']",17.836,Sidney Lumet,['Ely A. Landau'],[],13.234999999999996,500000.0,65400906.97658863,174,68,37,76,4626,94.0,75.34913793103448,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65,33632,tt0056541,1962,1963,Sweet Bird of Youth,Best Actress,Geraldine Page,False,1.0,3,"['Paul Newman', 'Geraldine Page', 'Shirley Knight', 'Ed Begley']",47.52200000000001,Richard Brooks,['Pandro S. Berman'],['Richard Brooks'],21.67100000000001,11162705.538461538,65400906.97658863,120,69,69,73,6987,74.0,75.34913793103448,2,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66,32488,tt0055895,1962,1963,Days of Wine and Roses,Best Actress,Lee Remick,False,1.0,5,"['Jack Lemmon', 'Lee Remick', 'Charles Bickford', 'Jack Klugman']",66.843,Blake Edwards,['Martin Manulis'],[],18.171,11162705.538461538,65400906.97658863,117,76,104,79,11597,10.0,74.0,9,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67,109667,tt0055892,1962,1963,David and Lisa,Best Director,Frank Perry,False,0.0,2,"['Keir Dullea', 'Janet Margolin', 'Howard Da Silva', 'Neva Patterson']",18.279000000000003,Frank Perry,['Paul M. Heller'],['Eleanor Perry'],10.619999999999996,185000.0,137372592.5050167,95,77,28,72,2681,83.0,82.05860805860806,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
68,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Director,Pietro Germi,False,1.0,3,"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.93600000000001,Pietro Germi,['Franco Cristaldi'],[],11.008,21584336.78929766,137372592.5050167,104,80,266,81,11658,10.0,82.05860805860806,11,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,947,tt0056172,1962,1963,Lawrence of Arabia,Best Director,David Lean,True,7.0,10,"[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",80.41699999999999,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",37.71600000000005,15000000.0,69995385.0,227,80,2012,83,270357,97.0,100.0,23,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
70,1162,tt0056241,1962,1963,The Miracle Worker,Best Director,Arthur Penn,False,2.0,5,"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",31.91200000000001,Arthur Penn,['Fred Coe'],['William Gibson'],29.76100000000002,500000.0,2500000.0,106,78,179,81,16110,96.0,83.0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Director,Robert Mulligan,False,3.0,8,"['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",84.78199999999995,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],38.49300000000003,2000000.0,13129846.0,129,80,1820,82,295673,92.0,88.0,10,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
72,947,tt0056172,1962,1963,Lawrence of Arabia,Best Picture,"Sam Spiegel, Producer",True,7.0,10,"[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",80.41699999999999,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",37.71600000000005,15000000.0,69995385.0,227,80,2012,83,270357,97.0,100.0,23,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
73,9289,tt0056197,1962,1963,The Longest Day,Best Picture,"Darryl F. Zanuck, Producer",False,2.0,5,"['John Wayne', 'Henry Fonda', 'Robert Mitchum', 'Richard Burton']",222.47299999999998,Andrew Marton,['Darryl F. Zanuck'],['Cornelius Ryan'],44.247000000000035,10000000.0,50100000.0,178,76,634,78,52373,87.0,75.0,6,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
74,13671,tt0056262,1962,1963,The Music Man,Best Picture,"Morton Da Costa, Producer",False,1.0,7,"['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Ron Howard']",50.375,Morton DaCosta,['Morton DaCosta'],['Marion Hargrove'],14.007999999999996,26550112.909620993,8000000.0,151,71,113,77,16051,94.0,79.859375,5,12,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
75,11085,tt0056264,1962,1963,Mutiny on the Bounty,Best Picture,"Aaron Rosenberg, Producer",False,0.0,7,"['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith']",59.25200000000002,Carol Reed,['Aaron Rosenberg'],['Charles Lederer'],12.423999999999998,19000000.0,13680000.0,185,69,182,73,15125,70.0,48.0,3,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
76,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Picture,"Alan J. Pakula, Producer",False,3.0,8,"['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",84.78199999999995,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],38.49300000000003,2000000.0,13129846.0,129,80,1820,82,295673,92.0,88.0,10,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
77,109667,tt0055892,1962,1963,David and Lisa,Best Adapted Screenplay,Eleanor Perry,False,0.0,2,"['Keir Dullea', 'Janet Margolin', 'Howard Da Silva', 'Neva Patterson']",18.279000000000003,Frank Perry,['Paul M. Heller'],['Eleanor Perry'],10.619999999999996,185000.0,90331608.31333333,95,77,28,72,2681,83.0,79.88306451612904,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
78,947,tt0056172,1962,1963,Lawrence of Arabia,Best Adapted Screenplay,"Robert Bolt, Michael Wilson",False,7.0,10,"[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",80.41699999999999,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",37.71600000000005,15000000.0,69995385.0,227,80,2012,83,270357,97.0,100.0,23,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
79,802,tt0056193,1962,1963,Lolita,Best Adapted Screenplay,Vladimir Nabokov,False,0.0,1,"['James Mason', 'Shelley Winters', 'Sue Lyon', 'Gary Cockrell']",32.45400000000001,Stanley Kubrick,['James B. Harris'],['Vladimir Nabokov'],28.68800000000001,2000000.0,9250000.0,154,74,1372,76,94079,91.0,79.0,2,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
80,1162,tt0056241,1962,1963,The Miracle Worker,Best Adapted Screenplay,William Gibson,False,2.0,5,"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",31.91200000000001,Arthur Penn,['Fred Coe'],['William Gibson'],29.76100000000002,500000.0,2500000.0,106,78,179,81,16110,96.0,83.0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Adapted Screenplay,Horton Foote,True,3.0,8,"['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",84.78199999999995,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],38.49300000000003,2000000.0,13129846.0,129,80,1820,82,295673,92.0,88.0,10,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Original Screenplay,"Ennio de Concini, Alfredo Giannetti, Pietro Germi",True,1.0,3,"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.93600000000001,Pietro Germi,['Franco Cristaldi'],[],11.008,15388238.250847457,97660251.58644068,104,80,266,81,11658,10.0,79.88306451612904,11,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,35806,tt0055998,1962,1963,Freud,Best Original Screenplay,"Story by Charles Kaufman;  Screenplay by Charles Kaufman, Wolfgang Reinhardt",False,0.0,2,"['Montgomery Clift', 'Susannah York', 'Larry Parks', 'Susan Kohner']",49.98099999999998,John Huston,['Wolfgang Reinhardt'],"['Wolfgang Reinhardt', 'Charles Kaufman']",16.6,15388238.250847457,97660251.58644068,120,67,35,73,2437,67.0,79.88306451612904,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,4024,tt0054632,1962,1963,Last Year at Marienbad,Best Original Screenplay,Alain Robbe-Grillet,False,0.0,1,"['Delphine Seyrig', 'Giorgio Albertazzi', 'Sacha Pitoëff', 'Françoise Bertin']",12.211999999999998,Alain Resnais,"['Anatole Dauman', 'Pierre Courau', 'Raymond Froment']",['Alain Robbe-Grillet'],32.09100000000004,15388238.250847457,97660251.58644068,95,76,305,78,20594,94.0,79.88306451612904,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85,12708,tt0056575,1962,1963,That Touch of Mink,Best Original Screenplay,"Stanley Shapiro, Nate Monaster",False,0.0,3,"['Cary Grant', 'Doris Day', 'Gig Young', 'Audrey Meadows']",43.05500000000001,Delbert Mann,"['Stanley Shapiro', 'Martin Melcher']","['Stanley Shapiro', 'Nate Monaster']",10.005,15388238.250847457,97660251.58644068,99,66,99,67,8878,78.0,79.88306451612904,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
86,11602,tt0055499,1962,1963,Through a Glass Darkly,Best Original Screenplay,Ingmar Bergman,False,1.0,2,"['Harriet Andersson', 'Gunnar Björnstrand', 'Max von Sydow', 'Lars Passgård']",11.819,Ingmar Bergman,['Allan Ekelund'],['Ingmar Bergman'],20.687000000000012,15388238.250847457,97660251.58644068,91,79,296,80,23144,10.0,79.88306451612904,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,5769,tt0057590,1963,1964,Tom Jones,Best Actor,Albert Finney,False,4.0,10,"['Albert Finney', 'Susannah York', 'Hugh Griffith', 'Edith Evans']",45.621000000000016,Tony Richardson,['Tony Richardson'],['John Osborne'],13.647999999999998,1000000.0,37600000.0,128,63,118,65,11830,82.0,77.0,16,20,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
88,18774,tt0057578,1963,1964,This Sporting Life,Best Actor,Richard Harris,False,0.0,2,"['Richard Harris', 'Rachel Roberts', 'Alan Badel', 'William Hartnell']",40.79100000000001,Lindsay Anderson,['Karel Reisz'],['David Storey'],10.417999999999996,286281.0,91562476.49333334,134,71,58,76,5928,95.0,77.06614785992218,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89,8095,tt0056937,1963,1964,Cleopatra,Best Actor,Rex Harrison,False,4.0,9,"['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison', 'Pamela Brown']",77.56599999999997,Joseph L. Mankiewicz,['Walter Wanger'],"['Joseph L. Mankiewicz', 'Sidney Buchman', 'Ranald MacDougall']",35.993000000000016,44000000.0,71000000.0,248,70,440,70,29812,62.0,60.0,2,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
90,24748,tt0057163,1963,1964,Hud,Best Actor,Paul Newman,False,3.0,7,"['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",33.267,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],27.064000000000004,2500000.0,10000000.0,112,74,174,78,19756,83.0,62.0,13,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91,38805,tt0057251,1963,1964,Lilies of the Field,Best Actor,Sidney Poitier,True,1.0,5,"['Sidney Poitier', 'Lilia Skala', 'Isa Crino', 'Lisa Mann']",12.505,Ralph Nelson,['Ralph Nelson'],['James Poe'],15.828999999999995,17310296.73666667,91562476.49333334,94,73,83,76,9308,91.0,77.06614785992218,11,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
