,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,no_oscar_nominations,oscar_win,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count
1407,13885,tt0408236,2007,2008,Sweeney Todd The Demon Barber of Fleet Street,Best Actor,Johnny Depp,3,False,"[18, 27]","['Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall']",94.249,Tim Burton,"['John Logan', 'Richard D. Zanuck', 'Walter F. Parkes', 'Laurie MacDonald']",['John Logan'],41.693000000000005,50000000,152000000,116,7.2,4412
1408,6973,tt0478134,2007,2008,In the Valley of Elah,Best Actor,Tommy Lee Jones,1,False,"[36, 18, 53, 80, 9648]","['Tommy Lee Jones', 'Charlize Theron', 'Susan Sarandon', 'Frances Fisher']",123.18899999999995,Paul Haggis,"['Paul Haggis', 'Patrick Wachsberger', 'Steve Samuels', 'Darlene Caamano Loquet', 'Laurence Becsey']",['Paul Haggis'],71.28999999999996,23000000,29541790,124,6.7,638
1409,2252,tt0765443,2007,2008,Eastern Promises,Best Actor,Viggo Mortensen,1,False,"[53, 80, 9648]","['Naomi Watts', 'Viggo Mortensen', 'Vincent Cassel', 'Armin Mueller-Stahl']",55.386,David Cronenberg,"['Robert Lantos', 'Paul Webster']",['Steven Knight'],46.26900000000002,51500000,56106607,100,7.4,2254
1410,4517,tt0414055,2007,2008,Elizabeth: The Golden Age,Best Actress,Cate Blanchett,2,False,"[18, 36, 10749]","['Cate Blanchett', 'Clive Owen', 'Geoffrey Rush', 'Laurence Fox']",92.18499999999999,Shekhar Kapur,[],"['William Nicholson', 'Michael Hirst']",59.667000000000044,55000000,74237563,114,6.6,893
1411,1919,tt0491747,2007,2008,Away from Her,Best Actress,Julie Christie,2,False,"[18, 10749]","['Julie Christie', 'Michael Murphy', 'Gordon Pinsent', 'Olympia Dukakis']",25.115,Sarah Polley,"['Daniel Iron', 'Simone Urdl', 'Jennifer Weiss']",['Sarah Polley'],15.759999999999996,0,0,110,7.1,140
1412,1407,tt0450188,2007,2008,La Vie en Rose,Best Actress,Marion Cotillard,3,True,"[10402, 18]","['Marion Cotillard', 'Sylvie Testud', 'Pascal Greggory', 'Emmanuelle Seigner']",92.8489999999999,Olivier Dahan,['Alain Goldman'],"['Olivier Dahan', 'Isabelle Sobelman']",46.28200000000004,0,0,140,7.5,1188
1413,8272,tt0775529,2007,2008,The Savages,Best Actress,Laura Linney,2,False,[18],"['Laura Linney', 'Philip Seymour Hoffman', 'Philip Bosco', 'Cara Seymour']",38.773,Tamara Jenkins,"['Ted Hope', 'Lori Keith Douglas', 'Anne Carey', 'Erica Westheimer']",['Tamara Jenkins'],17.091,0,0,114,6.9,244
1414,7326,tt0467406,2007,2008,Juno,Best Actress,Ellen Page,4,False,"[35, 18, 10749]","['Elliot Page', 'Michael Cera', 'Jennifer Garner', 'Jason Bateman']",90.128,Jason Reitman,"['John Malkovich', 'Jim Miller', 'Brad Van Arragon', 'Lianne Halfon', 'Mason Novick', 'Kelli Konop', 'Russell Smith']",['Diablo Cody'],66.59100000000004,7500000,231411584,96,7.0,5580
1415,2013,tt0401383,2007,2008,The Diving Bell and the Butterfly,Best Director,Julian Schnabel,4,False,[18],"['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze', 'Anne Consigny']",47.298,Julian Schnabel,"['Kathleen Kennedy', 'Jon Kilik', 'Léonard Glowinski']",['Ronald Harwood'],15.709999999999997,14000020,19777647,112,7.6,784
1416,7326,tt0467406,2007,2008,Juno,Best Director,Jason Reitman,4,False,"[35, 18, 10749]","['Elliot Page', 'Michael Cera', 'Jennifer Garner', 'Jason Bateman']",90.128,Jason Reitman,"['John Malkovich', 'Jim Miller', 'Brad Van Arragon', 'Lianne Halfon', 'Mason Novick', 'Kelli Konop', 'Russell Smith']",['Diablo Cody'],66.59100000000004,7500000,231411584,96,7.0,5580
1417,4566,tt0465538,2007,2008,Michael Clayton,Best Director,Tony Gilroy,7,False,"[18, 53]","['George Clooney', 'Tom Wilkinson', ""Michael O'Keefe"", 'Sydney Pollack']",117.01899999999993,Tony Gilroy,"['Sydney Pollack', 'Jennifer Fox', 'Steve Samuels', 'Kerry Orent']",['Tony Gilroy'],32.715,25000000,92991835,119,6.7,1119
1418,6977,tt0477348,2007,2008,No Country for Old Men,Best Director,Joel Coen and Ethan Coen,8,True,"[80, 18, 53]","['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin', 'Woody Harrelson']",120.33999999999992,Ethan Coen,"['Joel Coen', 'Ethan Coen', 'Scott Rudin', 'David Diliberto']","['Joel Coen', 'Ethan Coen']",92.95899999999983,25000000,171627166,122,7.9,8423
1419,7345,tt0469494,2007,2008,There Will Be Blood,Best Director,Paul Thomas Anderson,8,False,[18],"['Daniel Day-Lewis', 'Paul Dano', 'Hope Elizabeth Reeves', 'Ciarán Hinds']",49.015000000000015,Paul Thomas Anderson,"['Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar']",['Paul Thomas Anderson'],46.056000000000004,25000000,77208711,158,8.1,4478
1420,4347,tt0783233,2007,2008,Atonement,Best Picture,"Tim Bevan, Eric Fellner and Paul Webster, Producers",7,False,"[18, 10749]","['Keira Knightley', 'James McAvoy', 'Romola Garai', 'Saoirse Ronan']",127.36899999999989,Joe Wright,"['Tim Bevan', 'Eric Fellner', 'Paul Webster']",['Christopher Hampton'],49.135000000000026,30000000,131016624,123,7.7,2916
1421,7326,tt0467406,2007,2008,Juno,Best Picture,"Lianne Halfon, Mason Novick and Russell Smith, Producers",4,False,"[35, 18, 10749]","['Elliot Page', 'Michael Cera', 'Jennifer Garner', 'Jason Bateman']",90.128,Jason Reitman,"['John Malkovich', 'Jim Miller', 'Brad Van Arragon', 'Lianne Halfon', 'Mason Novick', 'Kelli Konop', 'Russell Smith']",['Diablo Cody'],66.59100000000004,7500000,231411584,96,7.0,5580
1422,4566,tt0465538,2007,2008,Michael Clayton,Best Picture,"Sydney Pollack, Jennifer Fox and Kerry Orent, Producers",7,False,"[18, 53]","['George Clooney', 'Tom Wilkinson', ""Michael O'Keefe"", 'Sydney Pollack']",117.01899999999993,Tony Gilroy,"['Sydney Pollack', 'Jennifer Fox', 'Steve Samuels', 'Kerry Orent']",['Tony Gilroy'],32.715,25000000,92991835,119,6.7,1119
1423,6977,tt0477348,2007,2008,No Country for Old Men,Best Picture,"Scott Rudin, Ethan Coen and Joel Coen, Producers",8,True,"[80, 18, 53]","['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin', 'Woody Harrelson']",120.33999999999992,Ethan Coen,"['Joel Coen', 'Ethan Coen', 'Scott Rudin', 'David Diliberto']","['Joel Coen', 'Ethan Coen']",92.95899999999983,25000000,171627166,122,7.9,8423
1424,7345,tt0469494,2007,2008,There Will Be Blood,Best Picture,"JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",8,False,[18],"['Daniel Day-Lewis', 'Paul Dano', 'Hope Elizabeth Reeves', 'Ciarán Hinds']",49.015000000000015,Paul Thomas Anderson,"['Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar']",['Paul Thomas Anderson'],46.056000000000004,25000000,77208711,158,8.1,4478
1425,4347,tt0783233,2007,2008,Atonement,Best Adapted Screenplay,Screenplay by Christopher Hampton,7,False,"[18, 10749]","['Keira Knightley', 'James McAvoy', 'Romola Garai', 'Saoirse Ronan']",127.36899999999989,Joe Wright,"['Tim Bevan', 'Eric Fellner', 'Paul Webster']",['Christopher Hampton'],49.135000000000026,30000000,131016624,123,7.7,2916
1426,1919,tt0491747,2007,2008,Away from Her,Best Adapted Screenplay,Written by Sarah Polley,2,False,"[18, 10749]","['Julie Christie', 'Michael Murphy', 'Gordon Pinsent', 'Olympia Dukakis']",25.115,Sarah Polley,"['Daniel Iron', 'Simone Urdl', 'Jennifer Weiss']",['Sarah Polley'],15.759999999999996,0,0,110,7.1,140
1427,2013,tt0401383,2007,2008,The Diving Bell and the Butterfly,Best Adapted Screenplay,Screenplay by Ronald Harwood,4,False,[18],"['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze', 'Anne Consigny']",47.298,Julian Schnabel,"['Kathleen Kennedy', 'Jon Kilik', 'Léonard Glowinski']",['Ronald Harwood'],15.709999999999997,14000020,19777647,112,7.6,784
1428,6977,tt0477348,2007,2008,No Country for Old Men,Best Adapted Screenplay,Written for the screen by Joel Coen & Ethan Coen,8,True,"[80, 18, 53]","['Tommy Lee Jones', 'Javier Bardem', 'Josh Brolin', 'Woody Harrelson']",120.33999999999992,Ethan Coen,"['Joel Coen', 'Ethan Coen', 'Scott Rudin', 'David Diliberto']","['Joel Coen', 'Ethan Coen']",92.95899999999983,25000000,171627166,122,7.9,8423
1429,7345,tt0469494,2007,2008,There Will Be Blood,Best Adapted Screenplay,Written for the Screen by Paul Thomas Anderson,8,False,[18],"['Daniel Day-Lewis', 'Paul Dano', 'Hope Elizabeth Reeves', 'Ciarán Hinds']",49.015000000000015,Paul Thomas Anderson,"['Paul Thomas Anderson', 'Daniel Lupi', 'JoAnne Sellar']",['Paul Thomas Anderson'],46.056000000000004,25000000,77208711,158,8.1,4478
1430,7326,tt0467406,2007,2008,Juno,Best Original Screenplay,Written by Diablo Cody,4,True,"[35, 18, 10749]","['Elliot Page', 'Michael Cera', 'Jennifer Garner', 'Jason Bateman']",90.128,Jason Reitman,"['John Malkovich', 'Jim Miller', 'Brad Van Arragon', 'Lianne Halfon', 'Mason Novick', 'Kelli Konop', 'Russell Smith']",['Diablo Cody'],66.59100000000004,7500000,231411584,96,7.0,5580
1431,6615,tt0805564,2007,2008,Lars and the Real Girl,Best Original Screenplay,Written by Nancy Oliver,1,False,"[35, 18, 10749]","['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider', 'Kelli Garner']",59.315000000000026,Craig Gillespie,"['John Cameron', 'Sidney Kimmel', 'Sarah Aubrey']",[],12.605999999999998,12000000,11293663,106,7.1,1219
1432,4566,tt0465538,2007,2008,Michael Clayton,Best Original Screenplay,Written by Tony Gilroy,7,False,"[18, 53]","['George Clooney', 'Tom Wilkinson', ""Michael O'Keefe"", 'Sydney Pollack']",117.01899999999993,Tony Gilroy,"['Sydney Pollack', 'Jennifer Fox', 'Steve Samuels', 'Kerry Orent']",['Tony Gilroy'],32.715,25000000,92991835,119,6.7,1119
1433,2062,tt0382932,2007,2008,Ratatouille,Best Original Screenplay,"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",5,False,"[16, 35, 10751, 14]","['Patton Oswalt', 'Ian Holm', 'Lou Romano', 'Brian Dennehy']",60.44500000000001,Brad Bird,['Brad Lewis'],['Brad Bird'],295.64100000000036,150000000,623722818,111,7.7,12348
1434,8272,tt0775529,2007,2008,The Savages,Best Original Screenplay,Written by Tamara Jenkins,2,False,[18],"['Laura Linney', 'Philip Seymour Hoffman', 'Philip Bosco', 'Cara Seymour']",38.773,Tamara Jenkins,"['Ted Hope', 'Lori Keith Douglas', 'Anne Carey', 'Erica Westheimer']",['Tamara Jenkins'],17.091,0,0,114,6.9,244
1435,12473,tt0857191,2008,2009,The Visitor,Best Actor,Richard Jenkins,1,False,"[80, 18, 10402]","['Richard Jenkins', 'Haaz Sleiman', 'Danai Gurira', 'Hiam Abbass']",23.027000000000005,Tom McCarthy,"['Michael London', 'Mary Jane Skalski', 'John Woldenberg']",[],18.870000000000005,0,9234510,104,7.2,280
1436,11499,tt0870111,2008,2009,Frost/Nixon,Best Actor,Frank Langella,5,False,"[18, 36]","['Michael Sheen', 'Frank Langella', 'Kevin Bacon', 'Sam Rockwell']",95.158,Ron Howard,"['Brian Grazer', 'Tim Bevan', 'Eric Fellner', 'Ron Howard']",['Peter Morgan'],56.83400000000002,25000000,18593156,122,7.3,821
1437,10139,tt1013753,2008,2009,Milk,Best Actor,Sean Penn,8,True,"[36, 18]","['Sean Penn', 'Emile Hirsch', 'Josh Brolin', 'Diego Luna']",80.58999999999997,Gus Van Sant,"['Bruce Cohen', 'Dan Jinks']",[],39.73900000000002,20000000,54586584,128,7.3,1565
1438,4922,tt0421715,2008,2009,The Curious Case of Benjamin Button,Best Actor,Brad Pitt,13,False,"[18, 14, 10749]","['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond']",201.54799999999986,David Fincher,"['Kathleen Kennedy', 'Frank Marshall', 'Ceán Chaffin']",['Eric Roth'],137.19399999999968,150000000,333932083,166,7.6,9527
1439,12163,tt1125849,2008,2009,The Wrestler,Best Actor,Mickey Rourke,2,False,"[18, 10749]","['Mickey Rourke', 'Evan Rachel Wood', 'Marisa Tomei', 'Mark Margolis']",115.72799999999975,Darren Aronofsky,"['Darren Aronofsky', 'Scott Franklin']",['Robert D. Siegel'],65.07300000000004,6000000,44703995,109,7.5,2570
1440,14976,tt1084950,2008,2009,Rachel Getting Married,Best Actress,Anne Hathaway,1,False,[18],"['Anne Hathaway', 'Rosemarie DeWitt', 'Sebastian Stan', 'Roslyn Ruff']",103.84199999999991,Jonathan Demme,"['Jonathan Demme', 'Marc Platt', 'H.H. Cooper', 'Neda Armian', 'Innbo Shim', 'Alyssa St. Vincent', 'Emily Woodburne', 'Elizabeth Hayes']",[],22.373000000000005,0,0,113,6.2,383
1441,3580,tt0824747,2008,2009,Changeling,Best Actress,Angelina Jolie,3,False,"[80, 18, 9648]","['Angelina Jolie', 'John Malkovich', 'Jeffrey Donovan', 'Michael Kelly']",133.8299999999999,Clint Eastwood,"['Clint Eastwood', 'Brian Grazer', 'Robert Lorenz', 'Ron Howard']",[],82.95999999999997,55000000,113020255,141,7.6,3016
1442,10183,tt0978759,2008,2009,Frozen River,Best Actress,Melissa Leo,2,False,[18],"['Melissa Leo', 'Misty Upham', 'Charlie McDermott', 'John Canoe']",21.579,Courtney Hunt,"['Heather Rae', 'Chip Hourihan']",['Courtney Hunt'],12.511999999999997,0,0,97,6.6,206
1443,14359,tt0918927,2008,2009,Doubt,Best Actress,Meryl Streep,5,False,[18],"['Meryl Streep', 'Philip Seymour Hoffman', 'Amy Adams', 'Viola Davis']",65.17000000000003,John Patrick Shanley,"['Scott Rudin', 'Mark Roybal']",['John Patrick Shanley'],27.93200000000001,20000000,50907234,104,7.2,1234
1444,8055,tt0976051,2008,2009,The Reader,Best Actress,Kate Winslet,5,True,"[18, 10749]","['Kate Winslet', 'Ralph Fiennes', 'David Kross', 'Lena Olin']",97.14799999999997,Stephen Daldry,"['Sydney Pollack', 'Anthony Minghella', 'Redmond Morris', 'Donna Gigliotti']",['David Hare'],41.334,32000000,113019290,124,7.4,2096
1445,4922,tt0421715,2008,2009,The Curious Case of Benjamin Button,Best Director,David Fincher,13,False,"[18, 14, 10749]","['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond']",201.54799999999986,David Fincher,"['Kathleen Kennedy', 'Frank Marshall', 'Ceán Chaffin']",['Eric Roth'],137.19399999999968,150000000,333932083,166,7.6,9527
1446,11499,tt0870111,2008,2009,Frost/Nixon,Best Director,Ron Howard,5,False,"[18, 36]","['Michael Sheen', 'Frank Langella', 'Kevin Bacon', 'Sam Rockwell']",95.158,Ron Howard,"['Brian Grazer', 'Tim Bevan', 'Eric Fellner', 'Ron Howard']",['Peter Morgan'],56.83400000000002,25000000,18593156,122,7.3,821
1447,10139,tt1013753,2008,2009,Milk,Best Director,Gus Van Sant,8,False,"[36, 18]","['Sean Penn', 'Emile Hirsch', 'Josh Brolin', 'Diego Luna']",80.58999999999997,Gus Van Sant,"['Bruce Cohen', 'Dan Jinks']",[],39.73900000000002,20000000,54586584,128,7.3,1565
1448,8055,tt0976051,2008,2009,The Reader,Best Director,Stephen Daldry,5,False,"[18, 10749]","['Kate Winslet', 'Ralph Fiennes', 'David Kross', 'Lena Olin']",97.14799999999997,Stephen Daldry,"['Sydney Pollack', 'Anthony Minghella', 'Redmond Morris', 'Donna Gigliotti']",['David Hare'],41.334,32000000,113019290,124,7.4,2096
1449,12405,tt1010048,2008,2009,Slumdog Millionaire,Best Director,Danny Boyle,10,True,"[18, 10749]","['Dev Patel', 'Saurabh Shukla', 'Anil Kapoor', 'Rajendranath Zutshi']",83.76099999999997,Danny Boyle,['Christian Colson'],['Simon Beaufoy'],52.869000000000035,15000000,377910544,120,7.7,8151
1450,4922,tt0421715,2008,2009,The Curious Case of Benjamin Button,Best Picture,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",13,False,"[18, 14, 10749]","['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond']",201.54799999999986,David Fincher,"['Kathleen Kennedy', 'Frank Marshall', 'Ceán Chaffin']",['Eric Roth'],137.19399999999968,150000000,333932083,166,7.6,9527
1451,11499,tt0870111,2008,2009,Frost/Nixon,Best Picture,"Brian Grazer, Ron Howard and Eric Fellner, Producers",5,False,"[18, 36]","['Michael Sheen', 'Frank Langella', 'Kevin Bacon', 'Sam Rockwell']",95.158,Ron Howard,"['Brian Grazer', 'Tim Bevan', 'Eric Fellner', 'Ron Howard']",['Peter Morgan'],56.83400000000002,25000000,18593156,122,7.3,821
1452,10139,tt1013753,2008,2009,Milk,Best Picture,"Dan Jinks and Bruce Cohen, Producers",8,False,"[36, 18]","['Sean Penn', 'Emile Hirsch', 'Josh Brolin', 'Diego Luna']",80.58999999999997,Gus Van Sant,"['Bruce Cohen', 'Dan Jinks']",[],39.73900000000002,20000000,54586584,128,7.3,1565
1453,8055,tt0976051,2008,2009,The Reader,Best Picture,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",5,False,"[18, 10749]","['Kate Winslet', 'Ralph Fiennes', 'David Kross', 'Lena Olin']",97.14799999999997,Stephen Daldry,"['Sydney Pollack', 'Anthony Minghella', 'Redmond Morris', 'Donna Gigliotti']",['David Hare'],41.334,32000000,113019290,124,7.4,2096
1454,12405,tt1010048,2008,2009,Slumdog Millionaire,Best Picture,"Christian Colson, Producer",10,True,"[18, 10749]","['Dev Patel', 'Saurabh Shukla', 'Anil Kapoor', 'Rajendranath Zutshi']",83.76099999999997,Danny Boyle,['Christian Colson'],['Simon Beaufoy'],52.869000000000035,15000000,377910544,120,7.7,8151
1455,4922,tt0421715,2008,2009,The Curious Case of Benjamin Button,Best Adapted Screenplay,Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord,13,False,"[18, 14, 10749]","['Brad Pitt', 'Cate Blanchett', 'Taraji P. Henson', 'Julia Ormond']",201.54799999999986,David Fincher,"['Kathleen Kennedy', 'Frank Marshall', 'Ceán Chaffin']",['Eric Roth'],137.19399999999968,150000000,333932083,166,7.6,9527
1456,14359,tt0918927,2008,2009,Doubt,Best Adapted Screenplay,Written by John Patrick Shanley,5,False,[18],"['Meryl Streep', 'Philip Seymour Hoffman', 'Amy Adams', 'Viola Davis']",65.17000000000003,John Patrick Shanley,"['Scott Rudin', 'Mark Roybal']",['John Patrick Shanley'],27.93200000000001,20000000,50907234,104,7.2,1234
1457,11499,tt0870111,2008,2009,Frost/Nixon,Best Adapted Screenplay,Screenplay by Peter Morgan,5,False,"[18, 36]","['Michael Sheen', 'Frank Langella', 'Kevin Bacon', 'Sam Rockwell']",95.158,Ron Howard,"['Brian Grazer', 'Tim Bevan', 'Eric Fellner', 'Ron Howard']",['Peter Morgan'],56.83400000000002,25000000,18593156,122,7.3,821
1458,8055,tt0976051,2008,2009,The Reader,Best Adapted Screenplay,Screenplay by David Hare,5,False,"[18, 10749]","['Kate Winslet', 'Ralph Fiennes', 'David Kross', 'Lena Olin']",97.14799999999997,Stephen Daldry,"['Sydney Pollack', 'Anthony Minghella', 'Redmond Morris', 'Donna Gigliotti']",['David Hare'],41.334,32000000,113019290,124,7.4,2096
1459,12405,tt1010048,2008,2009,Slumdog Millionaire,Best Adapted Screenplay,Screenplay by Simon Beaufoy,10,True,"[18, 10749]","['Dev Patel', 'Saurabh Shukla', 'Anil Kapoor', 'Rajendranath Zutshi']",83.76099999999997,Danny Boyle,['Christian Colson'],['Simon Beaufoy'],52.869000000000035,15000000,377910544,120,7.7,8151
1460,10183,tt0978759,2008,2009,Frozen River,Best Original Screenplay,Written by Courtney Hunt,2,False,[18],"['Melissa Leo', 'Misty Upham', 'Charlie McDermott', 'John Canoe']",21.579,Courtney Hunt,"['Heather Rae', 'Chip Hourihan']",['Courtney Hunt'],12.511999999999997,0,0,97,6.6,206
1461,10503,tt1045670,2008,2009,Happy-Go-Lucky,Best Original Screenplay,Written by Mike Leigh,1,False,"[18, 35]","['Sally Hawkins', 'Alexis Zegerman', 'Eddie Marsan', 'Samuel Roukin']",44.992,Mike Leigh,"['Simon Channing Williams', 'Georgina Lowe']",['Mike Leigh'],13.831,0,18130888,118,6.6,282
1462,8321,tt0780536,2008,2009,In Bruges,Best Original Screenplay,Written by Martin McDonagh,1,False,"[35, 18, 80]","['Colin Farrell', 'Brendan Gleeson', 'Ralph Fiennes', 'Clémence Poésy']",72.07600000000001,Martin McDonagh,"['Graham Broadbent', 'Peter Czernin']",['Martin McDonagh'],32.920000000000016,15000000,34533783,108,7.5,3477
1463,10139,tt1013753,2008,2009,Milk,Best Original Screenplay,Written by Dustin Lance Black,8,True,"[36, 18]","['Sean Penn', 'Emile Hirsch', 'Josh Brolin', 'Diego Luna']",80.58999999999997,Gus Van Sant,"['Bruce Cohen', 'Dan Jinks']",[],39.73900000000002,20000000,54586584,128,7.3,1565
1464,10681,tt0910970,2008,2009,WALL-E,Best Original Screenplay,"Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter",6,False,"[16, 10751, 878]","['Ben Burtt', 'Elissa Knight', 'Jeff Garlin', 'Fred Willard']",85.10399999999998,Andrew Stanton,"['Jim Morris', 'Lindsey Collins']","['Andrew Stanton', 'Jim Reardon']",216.06799999999942,180000000,521311860,98,8.0,14179
1465,25196,tt1263670,2009,2010,Crazy Heart,Best Actor,Jeff Bridges,3,True,"[18, 10402, 10749]","['Jeff Bridges', 'Colin Farrell', 'Maggie Gyllenhaal', 'Robert Duvall']",53.87100000000002,Scott Cooper,"['Robert Duvall', 'T Bone Burnett', 'Rob Carliner', 'Judy Cairo', 'Scott Cooper']",['Scott Cooper'],26.921000000000017,7000000,47405566,112,6.9,681
1466,22947,tt1193138,2009,2010,Up in the Air,Best Actor,George Clooney,6,False,"[18, 10749]","['George Clooney', 'Vera Farmiga', 'Anna Kendrick', 'Sam Elliott']",90.86799999999998,Jason Reitman,"['Ivan Reitman', 'Jason Reitman', 'Daniel Dubiecki', 'Jeffrey Clifford']","['Jason Reitman', 'Sheldon Turner']",35.41900000000001,25000000,163670000,110,6.8,2676
1467,34653,tt1315981,2009,2010,A Single Man,Best Actor,Colin Firth,1,False,"[10749, 18]","['Colin Firth', 'Julianne Moore', 'Nicholas Hoult', 'Matthew Goode']",74.859,Tom Ford,"['Chris Weitz', 'Robert Salerno', 'Andrew Miano', 'Tom Ford']","['Tom Ford', 'David Scearce']",40.72700000000003,7000000,24964890,97,7.4,1142
